No errors
No warnings
170 ms
data source=aircraftreports
1345 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2022-03-04T15:42:52Z,2022-03-04T15:36:00Z,,,,,,,BCS372,58.9333,-28.6833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,234,46,,AIREP,ARP BCS372 5856N 02841W 1536 F360 M52 234/46 5901N 03000W 1542 5901N 04000W KT DACVG DDL XXN 041540 J77A,
2022-03-04T15:37:41Z,2022-03-04T15:36:00Z,,,,,,,IBE6275,58.6167,-31.0167,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,239,60,,AIREP,ARP IBE6275 5837N 03101W 1536 F330 M53 239/60 5902N 04000W 1615 5902N 05001W KT ECLUK DDL XXF 041536 J48A,
2022-03-04T15:37:41Z,2022-03-04T15:36:00Z,,,,,,,SWR64,58.5833,-24.55,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,238,49,,AIREP,ARP SWR64 5835N 02433W 1536 F320 M55 238/49 5901N 03000W 1559 5901N 04000W KT HBJNH DDL XXF 041536 F33A,
2022-03-04T15:39:01Z,2022-03-04T15:36:00Z,,,,,,,VJT981,57.75,-43.4167,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,207,77,,AIREP,ARP VJT981 5745N 04325W 1536 F400 M54 207/77 5700N 05000W 1607 HOIST KT 9HVJZ DDL UAK 041537 M93A,
2022-03-04T15:39:01Z,2022-03-04T15:36:00Z,,,,,,,BAW2263,55.6167,-45.2333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,202,88,,AIREP,ARP BAW2263 5537N 04514W 1536 F360 M51 202/88 5502N 05001W 1600 5308N 05649W KT GYMMC DDL UAK 041536 F59A,
2022-03-04T15:37:41Z,2022-03-04T15:36:00Z,,,,,,,TAR202,55.6,-45.05,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,206,77,,AIREP,ARP TAR202 5536N 04503W 1536 F380 M51 206/77 5500N 05000W 1600 LOMSI KT TSIFN QXT AME 041536 J77A,
2022-03-04T15:39:01Z,2022-03-04T15:36:00Z,,,,,,,AZG4882,52.9667,-30.3833,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,276,117,,AIREP,ARP AZG4882 5258N 03023W 1536 F330 M58 276/117 5300N 03000W 1538 5259N 02000W KT VQBVB QXT AME 041536 F94A,
2022-03-04T15:39:01Z,2022-03-04T15:36:00Z,,,,,,,FDX2,51.9167,-36.0,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,245,100,,AIREP,ARP FDX2 5155N 03600W 1536 F370 M64 245/100 5300N 03000W 1601 5300N 02000W KT N894FD QXT AME 041537 F67A,
2022-03-04T15:44:01Z,2022-03-04T15:36:00Z,,,,,,,AFR762,46.0,-8.2167,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,300,33,,AIREP,ARP AFR762 4600N 00813W 1536 F340 M55 300/33 SIVIR 1539 PASAS KT FGSQO QXT EUA 041536 F10A,
2022-03-04T15:51:13Z,2022-03-04T15:36:00Z,,,,,,,C182,44.2106,-85.3459,7500,SKC,7500,60000,,,,,NEG,,,,,,,,,,NEG,,,,NEGclr,7500,60000,99,,-8,,,,PIREP,CAD UA /OV CAD145005/TM 1536/FL075/TP C182/SK SKC/WX FV99SM/TA M08/TB NEG/IC NEG,
2022-03-04T15:51:14Z,2022-03-04T15:36:00Z,,,,,,,B737,41.634,-91.8036,38000,,,,,,,CHOP,LGT,,,OCNL,,,,,,,,,,,,,,,,,,,,PIREP,IOW UA /OV IOW304011/TM 1536/FL380/TP B737/TB OCNL LGT CHOP,
2022-03-04T15:51:13Z,2022-03-04T15:36:00Z,,,,,,,SR20,37.8624,-113.048,9000,,,,,,,,MOD,,,,,,,,,,,,,,,,,,,,,,,PIREP,CDC UA /OV CDC360010/TM 1536/FL090/TP SR20/TB MOD/RM DURD MOD 090-060,
2022-03-04T15:42:52Z,2022-03-04T15:36:00Z,,,,,,,ETD245,22.9667,65.7,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,321,43,,AIREP,ARP ETD245 2258N 06542E 1536 F320 M44 321/43,
2022-03-04T16:06:16Z,2022-03-04T15:36:00Z,,,,,,,UAL863,-7.4,-169.9,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,148,37,,AIREP,ARP UAL863 0724S 16954W 1536 F350 M43 148/37,
2022-03-04T15:45:52Z,2022-03-04T15:35:00Z,,,,,,,UAL47,59.9167,-18.7833,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,259,53,,AIREP,ARP UAL47 5955N 01847W 1535 F340 M52 259/53 6000N 02000W 1541 6000N 03000W KT N78002 DDL VEY 041536 F36A,
2022-03-04T15:39:01Z,2022-03-04T15:35:00Z,,,,,,,DHK377,59.05,-36.4833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,218,58,,AIREP,ARP DHK377 5903N 03629W 1535 F350 M57 218/58 5858N 03000W 1600 5758N 02001W KT GDHLC DDL IG1 041536 F91A,
2022-03-04T15:37:40Z,2022-03-04T15:35:00Z,,,,,,,N737CM,58.5833,-45.3667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,188,74,,AIREP,ARP N737CM 5835N 04522W 1535 F340 M56 188/74 5801N 05001W 1557 5603N 05659W KT N737CM QXS UAK 041535 F85A,
2022-03-04T15:45:52Z,2022-03-04T15:35:00Z,,,,,,,SWR64,58.55,-24.2667,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,242,51,,AIREP,ARP SWR64 5833N 02416W 1535 F320 M56 242/51 5901N 03000W 1559 5901N 04000W KT HBJNH DDL XXF 041535 F32A,
2022-03-04T15:36:30Z,2022-03-04T15:35:00Z,,,,,,,QTR28M,58.1,-34.1333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,227,73,,AIREP,ARP QTR28M 5806N 03408W 1535 F390 M51 227/73 5800N 04000W 1600 5700N 05000W KT A7AML QXT EUA 041535 J74A,
2022-03-04T15:37:40Z,2022-03-04T15:35:00Z,,,,,,,DAL75,57.6167,-34.1667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,229,57,,AIREP,ARP DAL75 5737N 03410W 1535 F350 M56 229/57 5731N 04000W 1602 5631N 05001W KT N802NW DDL IG1 041536 J63A,
2022-03-04T15:45:52Z,2022-03-04T15:35:00Z,,,,,,,KLM641,57.5,-29.5833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,0,59,,AIREP,ARP KLM641 5730N 02935W 1535 F380 M53 000/59 5730N 03000W 1537 5731N 04000W KT PHBHA QXT EUA 041535 L47A,
2022-03-04T15:45:52Z,2022-03-04T15:35:00Z,,,,,,,HRT924,57.0667,-20.1833,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,246,28,,AIREP,ARP HRT924 5704N 02011W 1535 F430 M48 246/28 5802N 03000W 1615 5802N 04000W KT CGNRS DDL XXN 041535 F19A,
2022-03-04T15:36:30Z,2022-03-04T15:35:00Z,,,,,,,UAL53,57.0167,-39.4667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,211,75,,AIREP,ARP UAL53 5701N 03928W 1535 F360 M56 211/75 5700N 04000W 1537 5600N 05000W KT N664UA DDL UAK 041535 F02A,
2022-03-04T15:37:40Z,2022-03-04T15:35:00Z,,,,,,,DAL155,57.0167,-45.9833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,198,74,,AIREP,ARP DAL155 5701N 04559W 1535 F380 M53 198/74 5631N 05001W 1554 5433N 05701W KT N1200K DDL UAK 041535 F43A,
2022-03-04T15:45:52Z,2022-03-04T15:35:00Z,,,,,,,UAL85,56.4333,-16.8,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,276,39,,AIREP,ARP UAL85 5626N 01648W 1535 F360 M49 276/39 5702N 01959W 1549 5802N 03000W KT N16009 DDL XXF 041535 L06A,
2022-03-04T15:37:40Z,2022-03-04T15:35:00Z,,,,,,,AAL731,55.8667,-42.5167,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,212,82,,AIREP,ARP AAL731 5552N 04231W 1535 F360 M55 212/82 5502N 05001W 1611 5308N 05649W KT N793AN DDL XXN 041536 F79A,
2022-03-04T15:37:41Z,2022-03-04T15:35:00Z,,,,,,,UAL951,55.4667,-52.1,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,326,51,,AIREP,ARP UAL951 5528N 05206W 1535 F370 M54 326/51 JANJO 1601 YYR KT N14001 DDL XXH 041535 L71A,
2022-03-04T15:45:52Z,2022-03-04T15:35:00Z,,,,,,,BAW15K,53.4833,-11.2333,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,276,36,,AIREP,ARP BAW15K 5329N 01114W 1535 F340 M52 276/36 DOGAL 1553 5500N 02000W KT GSTBD DDL DUB 041535 F11A,
2022-03-04T15:36:30Z,2022-03-04T15:35:00Z,,,,,,,VALOR76,50.3833,-48.45,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,226,93,,AIREP,ARP VALOR76 5023N 04827W 1535 F410 M51 226/93 5200N 04000W 1610 5400N 03000W KT 10076 DDL YYT 041535 A46A,
2022-03-04T15:45:52Z,2022-03-04T15:35:00Z,,,,,,,BAW2155,49.65,-11.55,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,272,27,,AIREP,ARP BAW2155 4939N 01133W 1535 F360 M52 272/27 BEDRA 1554 4700N 02000W KT GVIIR DDL BYT 041535 F11A,
2022-03-04T15:45:52Z,2022-03-04T15:35:00Z,,,,,,,TOM43A,46.4667,-20.6833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,284,41,,AIREP,ARP TOM43A 4628N 02041W 1535 F380 M47 284/41 3701N 03001W 1706 2901N 04001W KT GTUIN QXT EUA 041535 L32A,
2022-03-04T15:37:41Z,2022-03-04T15:35:00Z,,,,,,,UAL50,45.0667,-48.1,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,230,135,,AIREP,ARP UAL50 4504N 04806W 1535 F330 M59 230/135 4500N 05000W 1549 RAFIN KT N69059 DDL XXN 041535 F72A,
2022-03-04T15:51:13Z,2022-03-04T15:35:00Z,,,,,,,P28A,42.3902,-71.6988,3000,,,,,,,CHOP,LGT,,,,,,,,,,,,,,,,,,,,,,,PIREP,FIT UA /OV FIT180010/TM 1535/FL030/TP P28A/TB LGT CHOP,
2022-03-04T16:06:16Z,2022-03-04T15:35:00Z,,,,,,,FJI811,-7.4,-169.2,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,135,36,,AIREP,ARP FJI811 0724S 16912W 1535 F400 M55 135/36,
2022-03-04T15:36:30Z,2022-03-04T15:34:00Z,,,,,,,UAL906,62.2667,-32.0167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,350,49,,AIREP,ARP UAL906 6216N 03201W 1534 F380 M50 350/49 6300N 04000W 1603 6300N 05000W KT N38955 DDL KEF 041534 L50A,
2022-03-04T15:36:30Z,2022-03-04T15:34:00Z,,,,,,,EIN123,59.3,-54.15,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,181,39,,AIREP,ARP EIN123 5918N 05409W 1534 F380 M56 181/39 URTAK 1551 UDMAR KT EIFNG DDL XXN 041534 J24A,
2022-03-04T15:36:30Z,2022-03-04T15:34:00Z,,,,,,,OCN64,59.1333,-34.1167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,224,66,,AIREP,ARP OCN64 5908N 03407W 1534 F380 M52 224/66 5902N 04000W 1600 5802N 05001W KT DAFYQ DDL XXF 041535 J63A,
2022-03-04T15:35:40Z,2022-03-04T15:34:00Z,,,,,,,TSC207,59.1167,-43.25,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,191,70,,AIREP,ARP TSC207 5907N 04315W 1534 F330 M61 191/70 5902N 05001W 1603 AVUTI KT CGOJC QXS UAK 041534 J38A,
2022-03-04T15:42:52Z,2022-03-04T15:34:00Z,,,,,,,BCS372,58.8833,-28.0833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,235,47,,AIREP,ARP BCS372 5853N 02805W 1534 F360 M51 235/47 5901N 03000W 1542 5901N 04000W KT DACVG DDL XXN 041539 J74A,
2022-03-04T15:36:30Z,2022-03-04T15:34:00Z,,,,,,,AUA89,58.1,-33.85,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,232,61,,AIREP,ARP AUA89 5806N 03351W 1534 F350 M57 232/61 5800N 04000W 1602 5700N 05000W KT OELAY DDL XXN 041534 F05A,
2022-03-04T15:36:30Z,2022-03-04T15:34:00Z,,,,,,,ACA885,57.5833,-24.8333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,245,45,,AIREP,ARP ACA885 5735N 02450W 1534 F370 M51 245/45 5800N 03000W 1558 5800N 04000W KT CGEGP DDL XXF 041535 J44A,
2022-03-04T15:37:40Z,2022-03-04T15:34:00Z,,,,,,,ETD19G,57.0833,-24.55,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,247,47,,AIREP,ARP ETD19G 5705N 02433W 1534 F370 M50 247/47 5731N 03000W 1558 5731N 04000W KT A6BLE QXT EUA 041535 L33A,
2022-03-04T15:36:30Z,2022-03-04T15:34:00Z,,,,,,,JBU44,55.9667,-39.2667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,218,70,,AIREP,ARP JBU44 5558N 03916W 1534 F340 M57 218/70 5600N 04000W 2007 5531N 05001W KT N4048J QXT IGW 041534 J95A,
2022-03-04T15:36:30Z,2022-03-04T15:34:00Z,,,,,,,ITY608,55.6167,-45.0833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,205,81,,AIREP,ARP ITY608 5537N 04505W 1534 F390 M51 205/81 5501N 05001W 1558 5307N 05648W KT EIEJP QXT AOE 041534 J72A,
2022-03-04T15:37:40Z,2022-03-04T15:34:00Z,,,,,,,DAL51,55.6167,-51.6167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,200,61,,AIREP,ARP DAL51 5537N 05137W 1534 F380 M53 200/61 5403N 05701W 1603 4723N 06720W KT N813NW DDL IG1 041534 J61A,
2022-03-04T15:36:30Z,2022-03-04T15:34:00Z,,,,,,,DLH418,54.4333,-33.3833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,242,79,,AIREP,ARP DLH418 5426N 03323W 1534 F380 M52 242/79 5500N 04000W 1608 5400N 05000W KT DAIKO DDL XXI 041534 J50A,
2022-03-04T15:43:40Z,2022-03-04T15:34:00Z,,,,,,,AFR652,54.2333,-13.5333,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,250,21,,AIREP,ARP AFR652 5414N 01332W 1534 F320 M53 250/21 VENER 1541 5600N 02000W KT FGSQS DDL ORK 041534 F13A,
2022-03-04T15:45:52Z,2022-03-04T15:34:00Z,,,,,,,DHK366,52.8333,-22.3667,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,263,36,,AIREP,ARP DHK366 5250N 02222W 1534 F430 M49 263/36 5300N 02000W 1544 MALOT KT GTUID QXT EUA 041535 L66A,
2022-03-04T15:43:40Z,2022-03-04T15:34:00Z,,,,,,,UPS213,52.0167,-19.4667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,264,13,,AIREP,ARP UPS213 5201N 01928W 1534 F370 M46 264/13 LIMRI 1553 XETBO KT N627UP QXT EUA 041534 F03A,
2022-03-04T15:43:40Z,2022-03-04T15:34:00Z,,,,,,,FDX8,46.95,-29.1833,29000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,296,77,,AIREP,ARP FDX8 4657N 02911W 1534 F290 M47 296/77 4600N 02000W 1615 PASAS KT N852FD QXT AME 041534 F78A,
2022-03-04T15:44:01Z,2022-03-04T15:34:00Z,,,,,,,N1955M,46.9333,-23.4667,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,275,45,,AIREP,ARP N1955M 4656N 02328W 1534 F400 M48 275/45 5000N 03000W 1617 5400N 04000W KT N1955M QXT EUA 041534 M34A,
2022-03-04T15:36:30Z,2022-03-04T15:34:00Z,,,,,,,BAW178,44.15,-49.5833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,239,124,,AIREP,ARP BAW178 4409N 04935W 1534 F390 M55 239/124 4758N 03959W 1620 4958N 02959W KT GVIIF DDL XXH 041534 F43A,
2022-03-04T16:00:35Z,2022-03-04T15:34:00Z,,,,,,,A320,34.7481,-106.0271,33000,,,,,,,,LGT,,,,,,,,,,,,,,,,,,TS,,,,,PIREP,SAF UA /OV OTO180020/TM 1534/FL330/TP A320/WV LT MTN WAVE +/-10KTS/TB LT TURB/RM ZAB FDCS,
2022-03-04T16:00:35Z,2022-03-04T15:34:00Z,,,,,,,A20N,34.5454,-106.8477,36000,,,,,,,,LGT,,,,MWAVE,,,,,,,,,,,,,,,,,,,PIREP,ABQ UA /OV ABQ170030/TM 1534/FL360/TP A20N/TB LT MTN WAVE +/-7KTS/RM ZAB FDCS,
2022-03-04T15:42:52Z,2022-03-04T15:33:00Z,,,,,,,CNV6804,62.6,-18.6333,36600,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,253,32,,AIREP,ARP CNV6804 6236N 01838W 1533 F366 M47 253/32 PODAR 1548 ORTAV KT 168981 DDL XXF 041533 F13A,
2022-03-04T15:35:40Z,2022-03-04T15:33:00Z,,,,,,,EIN961,62.2,-41.3333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,200,55,,AIREP,ARP EIN961 6212N 04120W 1533 F360 M55 200/55 6301N 05000W 1604 EMBOK KT EIEIM DDL KUS 041533 J99A,
2022-03-04T15:35:40Z,2022-03-04T15:33:00Z,,,,,,,QTR78U,59.7333,-33.9667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,223,53,,AIREP,ARP QTR78U 5944N 03358W 1533 F340 M56 223/53 5902N 04001W 1600 5802N 05001W KT A7BER QXT EUA 041533 F45A,
2022-03-04T15:36:30Z,2022-03-04T15:33:00Z,,,,,,,BAW9L,58.1,-37.3167,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,349,79,,AIREP,ARP BAW9L 5806N 03719W 1533 F400 M51 349/79 5801N 04000W 1545 5701N 05001W KT GZBJD DDL XXF 041534 L80A,
2022-03-04T15:43:40Z,2022-03-04T15:33:00Z,,,,,,,BFY484R,57.5167,-28.8167,40400,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,233,45,,AIREP,ARP BFY484R 5731N 02849W 1533 F404 M50 233/45 5800N 03000W 1539 6100N 04000W KT P4BFY DDL XXF 041533 B35A,
2022-03-04T15:36:30Z,2022-03-04T15:33:00Z,,,,,,,EIN105,56.5667,-51.9167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,192,59,,AIREP,ARP EIN105 5634N 05155W 1533 F380 M54 192/59 HOIST 1600 4722N 06718W KT EIGAJ DDL XXN 041534 J80A,
2022-03-04T15:43:40Z,2022-03-04T15:33:00Z,,,,,,,HRT336,55.3333,-22.45,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,253,34,,AIREP,ARP HRT336 5520N 02227W 1533 F380 M47 253/34 5600N 03000W 1609 5600N 04000W KT CFORB QXT IGW 041533 M01A,
2022-03-04T15:35:40Z,2022-03-04T15:33:00Z,,,,,,,AAL37,53.15,-30.5167,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,272,120,,AIREP,ARP AAL37 5309N 03031W 1533 F340 M59 272/120 5501N 04000W 1626 5401N 05001W KT N827AN DDL XXN 041533 L42A,
2022-03-04T15:51:13Z,2022-03-04T15:33:00Z,,,,,,,SR22,46.86,-102.773,100,,4300,,,,,,,,,,,,,,,RIME,LGT,,,,,,,,,-7,,,,PIREP,DIK UA /OV DIK/TM 1533/FL001/TP SR22/SK UNKN043-TOPUNKN/TA M07/IC LGT RIME,
2022-03-04T15:40:55Z,2022-03-04T15:33:00Z,,,,,,,C152,41.2495,-81.2925,2500,SKC,2500,60000,,,,,NEG,,,,,,,,,,,,,,NEGclr,2500,60000,10,,,,,,PIREP,POV UA /OV POV330003/TM 1533/FL025/TP C152/SK SKC/WX FV10SM/TB NEG,
2022-03-04T15:46:13Z,2022-03-04T15:33:00Z,,,,,,,C25M,32.8474,-97.0418,2500,OVC,1500,2500,SKC,2500,60000,,,,,,,,,,,,,,,,NEGclr,2500,60000,,,,,,,PIREP,DFW UA /OV DFW180003/TM 1533/FL025/TP C25M/SK OVC015-TOP025/CLR ABOVE,
2022-03-04T15:53:12Z,2022-03-04T15:33:00Z,,,,,,,QTR34Y,7.2667,71.1333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,148,31,,AIREP,ARP QTR34Y 0716N 07108E 1533 F360 M44 148/31,
2022-03-04T15:41:01Z,2022-03-04T15:32:00Z,,,,,,,SWR86,56.9,-28.45,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,236,47,,AIREP,ARP SWR86 5654N 02827W 1532 F360 M50 236/47 5700N 03000W 1539 5700N 04000W KT HBJHI DDL XXF 041532 J47A,
2022-03-04T15:34:18Z,2022-03-04T15:32:00Z,,,,,,,VIR117F,56.8,-43.2,36700,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,204,79,,AIREP,ARP VIR117F 5648N 04312W 1532 F367 M53 204/79 5602N 05001W 1603 JANJO KT GVRNB DDL XXH 041532 J49A,
2022-03-04T15:42:52Z,2022-03-04T15:32:00Z,,,,,,,CJT980,55.25,-14.1167,31000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,277,26,,AIREP,ARP CJT980 5515N 01407W 1532 F310 M51 277/26 ETARI 1537 5630N 02000W KT CGAAJ DDL BLY 041532 F20A,
2022-03-04T15:42:52Z,2022-03-04T15:32:00Z,,,,,,,ACA81,54.8,-11.0833,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,349,21,,AIREP,ARP ACA81 5448N 01105W 1532 F400 M46 349/21 PIKIL 1551 5700N 02000W KT CGHPV QXS SNN 041532 L10A,
2022-03-04T15:42:52Z,2022-03-04T15:32:00Z,,,,,,,VIR11B,53.25,-16.1,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,270,23,,AIREP,ARP VIR11B 5315N 01606W 1532 F380 M47 270/23 5400N 02000W 1551 5500N 03000W KT GVYUM DDL BLY 041532 L17A,
2022-03-04T15:34:18Z,2022-03-04T15:32:00Z,,,,,,,FDX32,51.1833,-39.25,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,226,106,,AIREP,ARP FDX32 5111N 03915W 1532 F370 M61 226/106 5300N 03000W 1612 5300N 02000W KT N878FD QXT AME 041532 F56A,
2022-03-04T16:28:10Z,2022-03-04T15:32:00Z,,,,,,,UAL892,39.45,-156.3167,39000,,,,,,,CHOP,LGT,,,CONT,CHOP,MOD,,,OCNL,,,,,,,,,,,,250,24,,AIREP,ARP UAL892 3927N 15619W 1532 F390 250/024 TB CONT LGT CHOP OCNL MOD CHOP IC,
2022-03-04T15:46:13Z,2022-03-04T15:32:00Z,,,,,,,C421,30.2432,-98.9092,3100,OVC,3100,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,T82 UA /OV T82/TM 1532/FL031/TP C421/SK OVC031-TOP048/RM ZHU,
2022-03-04T15:36:30Z,2022-03-04T15:32:00Z,,,,,,,ETD213,21.3333,65.55,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,258,70,,AIREP,ARP ETD213 2120N 06533E 1532 F400 M51 258/70,
2022-03-04T15:34:18Z,2022-03-04T15:31:00Z,,,,,,,KLM611,61.1333,-30.8833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,345,52,,AIREP,ARP KLM611 6108N 03053W 1531 F380 M51 345/52 6201N 04000W 1605 6201N 05000W KT PHBHO QXT EUA 041531 L53A,
2022-03-04T15:41:01Z,2022-03-04T15:31:00Z,,,,,,,UAL900,59.1667,-17.7167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,264,35,,AIREP,ARP UAL900 5910N 01743W 1531 F370 M46 264/35 6002N 01957W 1542 6400N 03000W KT N25982 DDL XXF 041531 L63A,
2022-03-04T15:48:10Z,2022-03-04T15:31:00Z,,,,,,,BCS372,58.8333,-27.45,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,233,48,,AIREP,ARP BCS372 5850N 02727W 1531 F360 M50 233/48 5901N 03000W 1542 5901N 04000W KT DACVG DDL XXN 041538 J71A,
2022-03-04T15:39:41Z,2022-03-04T15:31:00Z,,,,,,,UAL4,58.6167,-18.4,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,274,37,,AIREP,ARP UAL4 5837N 01824W 1531 F360 M47 274/37 5901N 01959W 1538 6001N 03000W KT N27965 DDL XXI 041531 L73A,
2022-03-04T15:35:40Z,2022-03-04T15:31:00Z,,,,,,,SWR8T,58.5667,-24.6,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,231,41,,AIREP,ARP SWR8T 5834N 02436W 1531 F380 M49 231/41 5900N 03000W 1555 6000N 04000W KT HBJHN DDL XXF 041531 J50A,
2022-03-04T15:41:01Z,2022-03-04T15:31:00Z,,,,,,,EDW4K,55.9833,-19.8333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,253,26,,AIREP,ARP EDW4K 5559N 01950W 1531 F380 M47 253/26 5600N 02000W 1532 5701N 03000W KT HBJMD DDL XXF 041531 J16A,
2022-03-04T15:39:41Z,2022-03-04T15:31:00Z,,,,,,,VIR127C,55.9667,-19.6833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,258,28,,AIREP,ARP VIR127C 5558N 01941W 1531 F370 M48 258/28 5600N 02000W 1532 5701N 03000W KT GVKSS DDL XXN 041531 J37A,
2022-03-04T15:41:01Z,2022-03-04T15:31:00Z,,,,,,,AFR688,54.4167,-16.9167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,263,24,,AIREP,ARP AFR688 5425N 01655W 1531 F380 M47 263/24 5500N 02000W 1545 5600N 03000W KT FHTYL QXT EUA 041531 J31A,
2022-03-04T15:34:18Z,2022-03-04T15:31:00Z,,,,,,,HBJLF,54.1,-45.7,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,207,82,,AIREP,ARP HBJLF 5406N 04542W 1531 F400 M52 207/82 5400N 05000W 1550 NEEKO KT HBJLF QXT IGW 041531 M90A,
2022-03-04T15:40:54Z,2022-03-04T15:31:00Z,,,,,,,SR22,32.5981,-97.3036,1500,OVC,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,FWS UA /OV FWS360002/TM 1531/FL015/TP SR22/SK OVC015-TOPUNKN/RM DURD RY18R KFWS,
